word,count,num_authors,original_forms
shallowly,1,1,shallowly
shallows,11,3,shallows
shally,1,1,shally
shallying,3,2,shallying
shalt,104,8,shalt
sham,58,6,sham
shamanism,1,1,shamanism
shamans,1,1,shamans
shamble,4,3,shamble
shambled,4,3,shambled
shambles,13,4,shambles
shambleth,1,1,shambleth
shambling,14,3,shambling
shame,405,7,shame
shamed,12,6,shamed
shameface,1,1,shameface
shameful,73,7,shameful
shameless,27,6,shameless
shames,4,3,shames
shaming,3,3,shaming
shamming,4,2,shamming
shammy,2,1,shammy
shampoo,3,3,shampoo
shampooed,1,1,shampooed
shamrock,7,3,shamrock
shams,11,3,shams
shan,74,6,shan
shandy,1,1,shandy
shane,1,1,shane
shanghai,32,3,shanghai
shanghais,6,1,shanghais
shank,11,4,shank
shanked,1,1,shanked
shanks,12,5,shanks
shannon,9,2,shannon
shanter,8,4,shanter
shanties,7,4,shanties
shanty,29,5,shanty
shaoutin,1,1,shaoutin
shape,505,8,shape
shaped,227,8,shaped
shapeful,1,1,shapeful
shapeless,91,7,shapeless
shapely,48,4,shapely
shapen,3,2,shapen
shapers,1,1,shapers
shapes,210,8,shapes
shaping,21,6,shaping
shapland,1,1,shapland
shard,4,2,shard
shards,2,1,shards
share,323,8,share
shared,102,8,shared
sharer,7,2,sharer
sharers,3,2,sharers
shares,42,7,shares
sharing,35,8,sharing
shark,136,6,shark
sharked,1,1,sharked
sharkish,4,1,sharkish
sharks,117,7,sharks
sharon,5,2,sharon
sharons,1,1,sharons
sharp,464,8,sharp
sharpe,1,1,sharpe
sharpen,9,3,sharpen
sharpened,22,6,sharpened
sharpens,1,1,sharpens
sharper,32,6,sharper
sharpers,3,2,sharpers
sharpest,10,3,sharpest
sharping,1,1,sharping
sharply,144,8,sharply
sharpness,13,6,sharpness
sharps,1,1,sharps
sharpset,1,1,sharpset
shaster,2,1,shaster
shatter,11,6,shatter
shattered,98,7,shattered
shatters,2,2,shatters
shave,54,6,shave
shaved,55,6,shaved
shaven,85,7,shaven
shaver,3,2,shaver
shaves,1,1,shaves
shavin,1,1,shavin
shaving,41,6,shaving
shavings,27,4,shavings
shaw,5,3,shaw
shawl,68,7,shawl
shawled,8,4,shawled
shawls,22,6,shawls
shawm,1,1,shawm
shawnee,1,1,shawnee
shay,1,1,shay
shayme,1,1,shayme
shaz,1,1,shaz
shea,3,1,shea
sheaf,19,5,sheaf
shear,3,2,shear
sheared,1,1,sheared
shearer,2,2,shearer
shearers,1,1,shearers
sheares,1,1,sheares
shearing,8,2,shearing
shearling,1,1,shearling
shears,17,6,shears
sheath,23,6,sheath
sheathe,1,1,sheathe
sheathed,12,5,sheathed
sheathing,4,2,sheathing
sheaths,4,2,sheaths
sheaved,2,1,sheaved
sheaves,17,5,sheaves
sheba,14,2,sheba
shebang,3,1,shebang
shebeen,2,1,shebeen
shebronze,1,1,shebronze
shechem,13,1,shechem
shed,221,8,shed
shedding,34,8,shedding
sheds,52,7,sheds
shee,1,1,shee
sheehy,6,1,sheehy
sheen,34,5,sheen
sheeny,4,2,sheeny
sheep,175,8,sheep
sheepdip,2,2,sheepdip
sheepfold,2,1,sheepfold
sheepish,13,4,sheepish
sheeplike,1,1,sheeplike
sheeps,1,1,sheeps
sheepskin,11,4,sheepskin
sheer,145,8,sheer
sheered,4,3,sheered
sheerest,2,1,sheerest
sheering,2,2,sheering
sheerness,1,1,sheerness
sheeses,1,1,sheeses
sheet,314,8,sheet
sheeted,16,4,sheeted
sheeting,5,3,sheeting
sheetings,1,1,sheetings
sheets,148,7,sheets
sheety,1,1,sheety
sheeve,1,1,sheeve
sheeves,1,1,sheeves
sheffield,15,4,sheffield
shefiend,1,1,shefiend
shegoat,1,1,shegoat
sheik,11,2,sheik
sheiks,5,2,sheiks
sheila,1,1,sheila
shekel,1,1,shekel
shekels,2,2,shekels
shekinah,1,1,shekinah
shelby,1,1,shelby
shelf,111,8,shelf
shell,195,7,shell
shellback,2,1,shellback
shelled,5,2,shelled
sheller,1,1,sheller
shelley,40,6,shelley
shellfish,3,2,shellfish
shellgrit,1,1,shellgrit
shellian,1,1,shellian
shelling,1,1,shelling
shells,139,7,shells
shelter,205,7,shelter
sheltered,77,7,sheltered
shelters,9,4,shelters
shelton,1,1,shelton
shelve,1,1,shelve
shelved,4,4,shelved
shelves,87,8,shelves
shelving,10,5,shelving
shem,3,2,shem
shema,2,1,shema
shemnon,1,1,shemnon
shenly,25,1,shenly
shenstone,1,1,shenstone
sheol,4,1,sheol
shepard,1,1,shepard
shepheard,1,1,shepheard
shepherd,72,8,shepherd
shepherds,40,6,shepherds
shepley,2,2,shepley
sheppard,1,1,sheppard
sherard,1,1,sherard
sheraton,1,1,sheraton
sherbet,5,3,sherbet
sherburn,18,1,sherburn
sheridan,11,4,sheridan
sheriff,66,6,sheriff
sheriffs,9,1,sheriffs
sherlock,5,2,sherlock
sherman,36,3,sherman
sherry,38,6,sherry
sherwood,3,2,sherwood
shes,18,1,shes
shesaw,1,1,shesaw
shesoul,1,1,shesoul
shesouls,1,1,shesouls
shet,10,2,shet
shetland,7,3,shetland
shetlands,1,1,shetlands
shew,6,3,shew
shewbread,1,1,shewbread
shewed,8,2,shewed
shewing,2,1,shewing
shewn,9,2,shewn
shied,6,4,shied
shiek,3,1,shiek
shield,110,7,shield
shielded,13,6,shielded
shielding,2,2,shielding
shields,27,5,shields
shieling,1,1,shieling
shielings,1,1,shielings
shiels,1,1,shiels
shies,3,3,shies
shift,76,7,shift
shifted,50,6,shifted
shifteth,1,1,shifteth
shifting,94,8,shifting
shiftings,2,1,shiftings
shiftless,6,3,shiftless
shifts,17,4,shifts
shifty,6,2,shifty
shilling,66,7,shilling
shillings,116,7,shillings
shilly,6,4,shilly
shiloh,16,2,shiloh
shimmer,12,4,shimmer
shimmered,5,4,shimmered
shimmers,1,1,shimmers
shimmery,1,1,shimmery
shimmy,1,1,shimmy
shin,17,4,shin
shinar,2,2,shinar
shinbone,1,1,shinbone
shinbones,2,1,shinbones
shindies,1,1,shindies
shindy,4,2,shindy
shine,80,8,shine
shined,1,1,shined
shiners,1,1,shiners
shines,32,6,shines
shiney,2,1,shiney
shingle,22,6,shingle
shingled,12,4,shingled
shingles,15,3,shingles
shiniest,1,1,shiniest
shinily,1,1,shinily
shininess,1,1,shininess
shining,248,8,shining
shiningly,1,1,shiningly
shinned,2,1,shinned
shinning,2,1,shinning
shins,12,6,shins
shiny,51,7,shiny
ship,3256,8,ship
shipahoy,1,1,shipahoy
shipboard,24,4,shipboard
shipload,1,1,shipload
shipman,1,1,shipman
shipmate,51,4,shipmate
shipmates,115,3,shipmates
shipmen,1,1,shipmen
shipment,6,2,shipment
shipments,5,2,shipments
shipmets,1,1,shipmets
shipowner,3,2,shipowner
shipped,91,5,shipped
shipper,1,1,shipper
shippers,3,2,shippers
shippes,2,2,shippes
shippies,1,1,shippies
shipping,83,6,shipping
shippy,4,1,shippy
ships,730,8,ships
shipshape,4,2,shipshape
shipton,1,1,shipton
shipwork,1,1,shipwork
shipworm,1,1,shipworm
shipwreck,27,6,shipwreck
shipyard,2,2,shipyard
shipyards,1,1,shipyards
shir,1,1,shir
shira,1,1,shira
shiraz,3,1,shiraz
shire,2,2,shire
shires,2,2,shires
shirim,1,1,shirim
shirk,8,4,shirk
shirked,4,3,shirked
shirking,13,3,shirking
shirks,2,2,shirks
shirley,4,1,shirley
shirr,4,1,shirr
shirt,274,6,shirt
shirted,5,3,shirted
shirtings,1,1,shirtings
shirtless,2,2,shirtless
shirts,65,6,shirts
shis,1,1,shis
shit,4,1,shit
shite,5,1,shite
shithouse,1,1,shithouse
shiva,13,2,shiva
shivaree,1,1,shivaree
shiver,106,8,shiver
shivered,94,8,shivered
shiverer,1,1,shiverer
shivering,103,7,shivering
shivers,19,5,shivers
shivery,7,3,shivery
shiz,14,1,shiz
shoal,53,3,shoal
shoaled,3,2,shoaled
shoaler,2,1,shoaler
shoalest,5,1,shoalest
shoaling,6,3,shoaling
shoals,49,5,shoals
shoat,1,1,shoat
shoats,1,1,shoats
shock,246,8,shock
shocked,112,8,shocked
shocking,75,8,shocking
shocks,25,5,shocks
shod,28,7,shod
shoddy,8,3,shoddy
shoe,84,8,shoe
shoeboy,3,1,shoeboy
shoecraft,1,1,shoecraft
shoehorn,1,1,shoehorn
shoeing,2,1,shoeing
shoelace,1,1,shoelace
shoeless,3,2,shoeless
shoemaker,21,4,shoemaker
shoes,172,8,shoes
shoggog,1,1,shoggog
shoggoth,4,1,shoggoth
shoggoths,19,1,shoggoths
sholy,3,1,sholy
shone,161,7,shone
shoneen,1,1,shoneen
shoneens,2,1,shoneens
shonne,1,1,shonne
shoo,2,2,shoo
shook,582,8,shook
shooked,1,1,shooked
shooken,1,1,shooken
shooks,1,1,shooks
shoon,5,3,shoon
shoost,1,1,shoost
shoot,142,8,shoot
shooter,10,4,shooter
shooters,4,3,shooters
shooting,141,7,shooting
shootings,4,1,shootings
shoots,33,7,shoots
shop,496,8,shop
shopbell,1,1,shopbell
shopboard,1,1,shopboard
shopgirl,2,1,shopgirl
shopless,1,1,shopless
shopman,7,3,shopman
shopmates,1,1,shopmates
shoppers,1,1,shoppers
shopping,12,5,shopping
shops,123,8,shops
shopwoman,2,2,shopwoman
shore,789,8,shore
shored,1,1,shored
shoreing,1,1,shoreing
shoreless,10,3,shoreless
shoreman,1,1,shoreman
shores,169,8,shores
shoreward,18,5,shoreward
shorn,22,5,shorn
short,1558,8,short
shortall,1,1,shortall
shorten,15,5,shorten
shortened,25,6,shortened
shorter,41,8,shorter
shortest,16,4,shortest
shorthand,12,5,shorthand
shortly,234,8,shortly
shortness,5,4,shortness
shorts,4,2,shorts
shorty,24,1,shorty
shot,725,8,shot
shotgun,9,2,shotgun
shotover,2,1,shotover
shots,50,5,shots
shotted,5,2,shotted
shottery,1,1,shottery
shotwell,3,1,shotwell
should,5145,8,should
shoulder,604,8,shoulder
shoulders,566,8,shoulders
shouldn,123,8,shouldn
shouldst,10,5,shouldst
shout,240,8,shout
shouted,474,8,shouted
shouting,207,8,shouting
shoutings,11,2,shoutings
shouts,116,8,shouts
shove,67,5,shove
shoved,87,7,shoved
shovel,59,7,shovel
shoveled,5,1,shoveled
shovelin,1,1,shovelin
shoveling,2,1,shoveling
shovelled,4,3,shovelled
shovels,19,3,shovels
shoves,6,3,shoves
shoving,25,5,shoving
show,1188,8,show
showcart,2,1,showcart
showed,691,8,showed
shower,161,7,shower
showered,20,7,showered
showering,5,2,showering
showers,61,8,showers
showery,3,1,showery
showest,1,1,showest
showeth,2,2,showeth
showiest,3,1,showiest
showily,3,2,showily
showing,289,8,showing
showman,36,4,showman
showmen,1,1,showmen
shown,283,8,shown
shows,256,8,shows
showtrays,1,1,showtrays
showy,63,6,showy
shpoonj,4,1,shpoonj
shrank,66,7,shrank
shrapnel,2,1,shrapnel
shraums,1,1,shraums
shred,24,5,shred
shredded,8,3,shredded
shredding,2,1,shredding
shreds,48,7,shreds
shrew,7,2,shrew
shrewd,68,7,shrewd
shrewder,5,3,shrewder
shrewdest,5,2,shrewdest
shrewdly,14,5,shrewdly
shrewish,1,1,shrewish
shri,2,1,shri
shriek,135,8,shriek
shrieked,81,8,shrieked
shriekin,1,1,shriekin
shrieking,53,7,shrieking
shrieks,83,8,shrieks
shrift,2,1,shrift
shrill,128,8,shrill
shrilled,2,2,shrilled
shriller,2,2,shriller
shrillest,2,2,shrillest
shrilling,7,3,shrilling
shrilly,18,6,shrilly
shrimp,4,4,shrimp
shrimpers,1,1,shrimpers
shrimps,1,1,shrimps
shrimpton,1,1,shrimpton
shrine,108,7,shrine
shrines,23,4,shrines
shrink,66,7,shrink
shrinkage,6,2,shrinkage
shrinked,1,1,shrinked
shrinkest,1,1,shrinkest
shrinking,68,8,shrinking
shrinks,9,3,shrinks
shrive,3,2,shrive
shrivel,8,6,shrivel
shriveled,14,3,shriveled
shrivels,2,1,shrivels
shriven,2,2,shriven
shronke,1,1,shronke
shroud,90,6,shroud
shrouded,58,7,shrouded
shrouding,4,4,shrouding
shrouds,63,5,shrouds
shrub,33,6,shrub
shrubbery,59,5,shrubbery
shrubs,46,6,shrubs
shrug,22,6,shrug
shrugged,55,6,shrugged
shrugging,15,5,shrugging
shrugs,7,4,shrugs
shrunk,32,6,shrunk
shrunken,34,7,shrunken
shssh,1,1,shssh
shtar,1,1,shtar
shub,3,1,shub
shuck,4,1,shuck
shucked,2,1,shucked
shucks,27,1,shucks
shud,3,1,shud
shudder,158,8,shudder
shuddered,141,7,shuddered
shudders,13,4,shudders
shuddery,1,1,shuddery
shuffle,27,6,shuffle
shuffled,23,6,shuffled
shuffles,1,1,shuffles
shuffling,39,8,shuffling
shuley,1,1,shuley
shun,47,8,shun
shunamite,1,1,shunamite
shunem,4,1,shunem
shunned,73,8,shunned
shunning,16,4,shunning
shuns,6,4,shuns
shunted,2,2,shunted
shust,2,1,shust
shut,514,8,shut
shute,10,1,shute
shuts,17,5,shuts
shutter,44,5,shutter
shuttered,20,7,shuttered
shutters,55,7,shutters
shuttin,1,1,shuttin
shutting,49,8,shutting
shuttle,8,2,shuttle
shuttled,1,1,shuttled
shuttles,1,1,shuttles
shuttling,1,1,shuttling
shutup,1,1,shutup
shuuem,1,1,shuuem
shuyten,2,1,shuyten
shyer,2,1,shyer
shyest,2,1,shyest
shying,5,3,shying
shylock,8,6,shylock
shylocks,1,1,shylocks
shyly,26,7,shyly
shyness,28,7,shyness
shyster,1,1,shyster
siam,16,3,siam
siamese,24,4,siamese
sibbald,3,1,sibbald
sibboleth,1,1,sibboleth
sibby,1,1,sibby
siberia,15,4,siberia
siberian,2,2,siberian
sibilant,2,2,sibilant
sibimet,1,1,sibimet
sibyl,97,4,sibyl
sibyllic,1,1,sibyllic
sibylline,4,2,sibylline
sibyls,4,1,sibyls
sicard,1,1,sicard
siccus,1,1,siccus
sich,23,3,sich
sicilia,1,1,sicilia
sicilian,15,2,sicilian
sicilians,1,1,sicilians
sicilies,1,1,sicilies
sicilius,1,1,sicilius
sicily,26,5,sicily
sick,557,7,sick
sickbed,3,2,sickbed
sicken,13,4,sicken
sickened,20,8,sickened
sickening,32,7,sickening
sickens,3,3,sickens
sicker,4,2,sicker
sickest,1,1,sickest
sickish,3,2,sickish
sickle,13,3,sickle
sickleman,1,1,sickleman
sickles,3,1,sickles
sicklied,1,1,sicklied
sickliest,1,1,sickliest
sickly,85,8,sickly
sickness,93,7,sickness
sickroom,2,2,sickroom
sicksweet,1,1,sicksweet
sicut,2,2,sicut
sicyon,2,1,sicyon
siddons,3,2,siddons
siddy,2,1,siddy
side,3460,8,side
sidealtar,1,1,sidealtar
sidearms,1,1,sidearms
sideboard,33,5,sideboard
sided,32,7,sided
sidedness,1,1,sidedness
sidedoor,1,1,sidedoor
sidedoors,2,1,sidedoors
sideface,2,1,sideface
sidelight,3,2,sidelight
sidelong,44,4,sidelong
sidepath,1,1,sidepath
sidereal,2,2,sidereal
sides,597,8,sides
sideseat,1,1,sideseat
sideseats,1,1,sideseats
sidew,1,1,sidew
sidewalk,46,5,sidewalk
sidewalks,35,5,sidewalks
sidewall,1,1,sidewall
sidewalls,1,1,sidewalls
sideway,3,1,sideway
sideways,160,6,sideways
sidewise,6,3,sidewise
siding,8,4,siding
sidings,2,2,sidings
sidle,5,4,sidle
sidled,13,7,sidled
sidles,2,1,sidles
sidling,10,5,sidling
sidney,19,6,sidney
sidon,6,3,sidon
sidoni,2,1,sidoni
sidonia,1,1,sidonia
sidonian,1,1,sidonian
sidrak,1,1,sidrak
siecle,3,1,siecle
siege,62,7,siege
sieges,11,3,sieges
siegfried,1,1,siegfried
sieging,2,1,sieging
siempre,1,1,siempre
siena,1,1,siena
sienna,1,1,sienna
sierra,16,3,sierra
sierras,12,3,sierras
siesta,19,4,siesta
siestas,1,1,siestas
siete,1,1,siete
sieu,1,1,sieu
sieur,3,1,sieur
sieurs,1,1,sieurs
sieve,7,4,sieve
sieved,1,1,sieved
sieves,2,2,sieves
sift,8,5,sift
sifted,11,6,sifted
sifter,1,1,sifter
sifting,2,2,sifting
sifts,1,1,sifts
sigerson,1,1,sigerson
sigg,6,1,sigg
sigh,288,8,sigh
sighed,210,8,sighed
sigheth,1,1,sigheth
sighing,69,8,sighing
sighings,3,1,sighings
sighs,82,8,sighs
sight,1617,8,sight
sighted,66,6,sighted
sighting,9,3,sighting
sightless,17,5,sightless
sightly,1,1,sightly
sights,113,8,sights
sign,692,8,sign
signal,180,8,signal
signaled,2,1,signaled
signalise,1,1,signalise
signalize,2,1,signalize
signalled,6,2,signalled
signally,17,2,signally
signals,31,7,signals
signature,34,5,signature
signboard,2,2,signboard
signed,119,8,signed
signers,4,2,signers
signet,10,4,signet
signified,26,6,signified
signifies,19,6,signifies
signify,28,6,signify
signing,16,4,signing
signior,1,1,signior
signor,50,5,signor
signora,32,3,signora
signore,4,3,signore
signori,6,1,signori
signorina,20,2,signorina
signorine,2,1,signorine
signorino,3,1,signorino
signorita,2,1,signorita
signpost,1,1,signpost
signs,328,8,signs
sigurd,1,1,sigurd
sikandra,2,1,sikandra
sikh,1,1,sikh
sikoke,1,1,sikoke
silas,80,3,silas
sile,3,1,sile
silence,1300,8,silence
silenced,41,8,silenced
silences,17,5,silences
silencing,8,2,silencing
silent,967,8,silent
silentium,3,2,silentium
silently,240,8,silently
silenus,9,3,silenus
silesia,1,1,silesia
siliceous,1,1,siliceous
silicon,2,1,silicon
silk,276,8,silk
silkdames,1,1,silkdames
silken,82,7,silken
silkette,1,1,silkette
silkily,1,1,silkily
silks,52,7,silks
silkwebs,1,1,silkwebs
silkworm,1,1,silkworm
silky,24,5,silky
sill,24,5,sill
sillabub,1,1,sillabub
silliest,8,4,silliest
silliman,1,1,silliman
silliness,7,4,silliness
sills,4,1,sills
silly,245,8,silly
sillygism,2,1,sillygism
siloam,3,1,siloam
silted,3,1,silted
silurian,4,2,silurian
silurians,1,1,silurians
silva,2,1,silva
silver,962,8,silver
silvered,10,6,silvered
silvering,1,1,silvering
silvers,1,1,silvers
silvery,73,7,silvery
silvester,2,1,silvester
simchath,1,1,simchath
sime,1,1,sime
simeon,2,1,simeon
simian,6,3,simian
simians,1,1,simians
similar,365,8,similar
similarly,73,6,similarly
simile,16,5,simile
similes,3,2,similes
similia,1,1,similia
similibus,1,1,similibus
similiter,1,1,similiter
simmer,4,3,simmer
simmered,1,1,simmered
simmering,5,3,simmering
simmons,2,1,simmons
simms,1,1,simms
simnel,3,2,simnel
simon,143,6,simon
simonds,4,1,simonds
simonetti,1,1,simonetti
simonetto,1,1,simonetto
simoniac,1,1,simoniac
simons,1,1,simons
simony,3,2,simony
simoom,1,1,simoom
simoon,1,1,simoon
simper,12,4,simper
simpered,2,2,simpered
simpering,9,3,simpering
simpers,4,3,simpers
simple,796,8,simple
simpler,21,8,simpler
simples,6,4,simples
simplest,58,8,simplest
simpleton,31,5,simpleton
simplify,6,2,simplify
simplon,2,1,simplon
simply,736,8,simply
simpson,4,3,simpson
simpsons,1,1,simpsons
simulacre,2,1,simulacre
simulated,7,3,simulated
simultane,1,1,simultane
sinai,5,3,sinai
sinapisms,1,1,sinapisms
sinara,2,1,sinara
sinbad,5,2,sinbad
since,2075,8,since
sincere,106,8,sincere
sincerely,51,8,sincerely
sincerest,17,4,sincerest
sincerity,93,7,sincerity
sinclair,1,1,sinclair
sindbad,1,1,sindbad
sine,3,2,sine
sinecure,6,2,sinecure
sinecures,1,1,sinecures
sinew,7,2,sinew
sinewing,1,1,sinewing
sinewless,1,1,sinewless
sinews,14,4,sinews
sinewy,10,4,sinewy
sinful,72,8,sinful
sinfully,3,2,sinfully
sing,396,8,sing
singapore,17,2,singapore
singe,4,3,singe
singed,20,7,singed
singeing,3,3,singeing
singer,52,8,singer
singers,32,8,singers
singh,3,1,singh
singin,2,1,singin
singing,273,8,singing
singings,1,1,singings
single,844,8,single
singled,13,4,singled
singles,1,1,singles
singlet,3,2,singlet
singleton,68,2,singleton
singlets,3,2,singlets
singling,2,1,singling
singly,16,7,singly
sings,82,6,sings
singsong,2,2,singsong
singular,388,8,singular
sinhedrim,1,1,sinhedrim
sinico,11,1,sinico
sinister,173,6,sinister
sink,205,8,sink
sinkapace,2,1,sinkapace
sinker,4,1,sinker
sinkest,4,1,sinkest
sinkin,1,1,sinkin
sinking,153,8,sinking
sinkings,5,4,sinkings
sinks,49,7,sinks
sinless,16,5,sinless
sinn,6,1,sinn
sinnate,10,1,sinnate
sinned,51,6,sinned
sinner,73,6,sinner
sinners,69,7,sinners
sinnest,1,1,sinnest
sinnet,1,1,sinnet
sinneth,1,1,sinneth
sinning,8,4,sinning
sinon,1,1,sinon
sinope,1,1,sinope
sins,171,8,sins
sinster,1,1,sinster
sint,2,1,sint
sinuosity,1,1,sinuosity
sinuous,15,5,sinuous
sinuously,1,1,sinuously
sinus,2,2,sinus
siocair,1,1,siocair
sion,2,1,sion
siopold,1,1,siopold
sioux,3,2,sioux
siphon,1,1,siphon
siphons,1,1,siphons
sipped,13,5,sipped
sippets,1,1,sippets
sipping,26,6,sipping
sips,11,4,sips
sirach,8,1,sirach
sirani,7,1,sirani
sirdars,1,1,sirdars
sire,88,6,sire
sired,1,1,sired
sireland,1,1,sireland
siren,2,2,siren
sirenen,1,1,sirenen
sirens,12,4,sirens
sires,31,3,sires
siri,2,1,siri
sirius,5,3,sirius
sirloin,4,2,sirloin
sirloins,4,3,sirloins
sirocco,1,1,sirocco
sirop,1,1,sirop
siros,2,1,siros
sirr,2,1,sirr
sirrah,14,5,sirrah
sirred,1,1,sirred
sirree,1,1,sirree
sirring,1,1,sirring
sirs,8,4,sirs
siruggles,1,1,siruggles
sirvent,1,1,sirvent
sisera,9,3,sisera
siskur,1,1,siskur
sissie,7,1,sissie
sissor,1,1,sissor
sister,553,8,sister
sisterly,11,5,sisterly
sisters,145,8,sisters
sistina,2,1,sistina
sistine,8,3,sistine
sisyphus,1,1,sisyphus
sitala,1,1,sitala
site,96,6,site
sites,13,4,sites
sith,18,1,sith
sithen,1,1,sithen
sitinems,1,1,sitinems
sits,231,8,sits
sitter,8,2,sitter
sitters,14,4,sitters
sittest,2,1,sittest
sitteth,4,3,sitteth
sittin,2,1,sittin
sitting,817,8,sitting
sittings,9,5,sittings
situa,1,1,situa
situate,4,3,situate
situated,108,7,situated
situation,302,8,situation
sitz,2,1,sitz
sivilize,2,1,sivilize
sivilized,1,1,sivilized
sivinty,1,1,sivinty
sixes,5,3,sixes
sixeyed,1,1,sixeyed
sixfold,1,1,sixfold
sixfooter,2,1,sixfooter
sixpence,53,7,sixpence
sixpences,5,2,sixpences
sixpenny,7,5,sixpenny
sixteen,159,8,sixteen
sixteens,1,1,sixteens
sixteenth,37,8,sixteenth
sixth,84,8,sixth
sixthly,1,1,sixthly
sixths,1,1,sixths
sixties,1,1,sixties
sixtus,2,1,sixtus
sixty,295,8,sixty
sixtyfive,4,1,sixtyfive
sixtyfour,1,1,sixtyfour
sixtyone,1,1,sixtyone
sizable,4,2,sizable
sizar,1,1,sizar
size,340,8,size
sizeable,6,3,sizeable
sized,49,7,sized
sizes,23,7,sizes
sizing,2,2,sizing
sizzle,2,2,sizzle
sizzled,1,1,sizzled
sizzling,4,2,sizzling
sjambok,1,1,sjambok
skaddle,1,1,skaddle
skai,2,1,skai
skaptar,1,1,skaptar
skasely,5,1,skasely
skate,3,3,skate
skated,1,1,skated
skater,1,1,skater
skaters,1,1,skaters
skates,2,2,skates
skating,3,1,skating
skeary,1,1,skeary
skeer,2,2,skeer
skeert,1,1,skeert
skeet,1,1,skeet
skeeting,1,1,skeeting
skeezing,2,1,skeezing
skein,5,4,skein
skeins,4,3,skeins
skeletal,2,1,skeletal
skeleton,187,7,skeleton
skeletons,50,6,skeletons
skelp,1,1,skelp
skelter,6,3,skelter
skeowways,1,1,skeowways
skeptic,2,2,skeptic
skeptical,14,3,skeptical
skeptics,5,1,skeptics
skerries,3,1,skerries
skerrys,1,1,skerrys
sketch,125,8,sketch
sketched,19,5,sketched
sketcher,2,1,sketcher
sketchers,1,1,sketchers
sketches,74,7,sketches
sketching,13,6,sketching
sketchy,3,2,sketchy
skewer,5,1,skewer
skewered,6,2,skewered
skewers,1,1,skewers
skeweyed,1,1,skeweyed
skids,3,2,skids
skies,98,8,skies
skiff,59,5,skiff
skiffs,11,4,skiffs
skift,4,1,skift
skifts,2,1,skifts
skilful,30,6,skilful
skilfully,23,6,skilfully
skill,180,8,skill
skilled,19,5,skilled
skillet,3,1,skillet
skillful,11,3,skillful
skills,5,2,skills
skilly,1,1,skilly
skim,7,5,skim
skimmed,24,5,skimmed
skimmer,1,1,skimmer
skimmers,1,1,skimmers
skimming,17,5,skimming
skimpy,2,2,skimpy
skims,2,2,skims
skin,346,8,skin
skindeep,1,1,skindeep
skinfood,1,1,skinfood
skinful,2,2,skinful
skinkers,1,1,skinkers
skinned,23,3,skinned
skinner,3,2,skinner
skinning,6,2,skinning
skinny,27,5,skinny
skins,67,7,skins
skintight,1,1,skintight
skip,43,6,skip
skipped,39,7,skipped
skipper,87,4,skipper
skippers,10,2,skippers
skipping,36,7,skipping
skips,10,6,skips
skipt,1,1,skipt
skirmish,13,4,skirmish
skirra,2,1,skirra
skirt,95,7,skirt
skirted,24,4,skirted
skirties,1,1,skirties
skirting,29,7,skirting
skirts,83,6,skirts
skis,1,1,skis
skit,2,1,skit
skitting,1,1,skitting
skittish,5,4,skittish
skittles,1,1,skittles
skivvies,1,1,skivvies
skivvy,1,1,skivvy
skreeky,1,1,skreeky
skrimmage,2,1,skrimmage
skulk,3,3,skulk
skulked,4,2,skulked
skulker,2,2,skulker
skulkers,4,1,skulkers
skulking,24,5,skulking
skulks,1,1,skulks
skull,171,8,skull
skullcap,2,2,skullcap
skullcaps,1,1,skullcaps
